torso_visible,torso_width_mean,torso_width_std,armL_visible,armR_visible,arm_amp_L,arm_amp_R,arm_asym,legs_visible,stride_mean,stride_std,valid,label
0.7092198581560284,,,0.7092198581560284,0.7092198581560284,,,,0.7092198581560284,,,True,no_weapon
0.7383177570093458,,,0.7383177570093458,0.7383177570093458,,,,0.7383177570093458,,,True,no_weapon
0.6636363636363637,,,0.6636363636363637,0.6636363636363637,,,,0.6636363636363637,,,True,no_weapon
0.6818181818181818,,,0.6818181818181818,0.6818181818181818,,,,0.6818181818181818,,,True,no_weapon
0.5681818181818182,,,0.5681818181818182,0.5681818181818182,,,,0.5681818181818182,,,True,no_weapon
0.5163934426229508,,,0.5163934426229508,0.5163934426229508,,,,0.5163934426229508,,,True,no_weapon
0.6195652173913043,,,0.6195652173913043,0.6195652173913043,,,,0.6195652173913043,,,True,no_weapon
0.603448275862069,,,0.603448275862069,0.603448275862069,,,,0.603448275862069,,,True,no_weapon
0.4473684210526316,,,0.4473684210526316,0.4473684210526316,,,,0.4473684210526316,,,True,no_weapon
0.7410714285714286,,,0.7410714285714286,0.7410714285714286,,,,0.7410714285714286,,,True,no_weapon
0.6162790697674418,,,0.6162790697674418,0.6162790697674418,,,,0.6162790697674418,,,True,no_weapon
0.8833333333333333,,,0.8833333333333333,0.8833333333333333,,,,0.8833333333333333,,,True,no_weapon
0.8796296296296297,,,0.8796296296296297,0.8796296296296297,,,,0.8796296296296297,,,True,no_weapon
0.717948717948718,,,0.717948717948718,0.717948717948718,,,,0.717948717948718,,,True,no_weapon
0.4642857142857143,,,0.4642857142857143,0.4642857142857143,,,,0.4642857142857143,,,True,no_weapon
0.6515151515151515,,,0.6515151515151515,0.6515151515151515,,,,0.6515151515151515,,,True,no_weapon
0.6946564885496184,,,0.6946564885496184,0.6946564885496184,,,,0.6946564885496184,,,True,no_weapon
0.890625,,,0.890625,0.890625,,,,0.890625,,,True,no_weapon
0.8174603174603174,,,0.8174603174603174,0.8174603174603174,,,,0.8174603174603174,,,True,no_weapon
0.7586206896551724,,,0.7586206896551724,0.7586206896551724,,,,0.7586206896551724,,,True,no_weapon
0.64,,,0.64,0.64,,,,0.64,,,True,no_weapon
0.6790123456790124,,,0.6790123456790124,0.6790123456790124,,,,0.6790123456790124,,,True,no_weapon
0.2391304347826087,,,0.2391304347826087,0.2391304347826087,,,,0.2391304347826087,,,True,no_weapon
0.2777777777777778,,,0.2777777777777778,0.2777777777777778,,,,0.2777777777777778,,,True,no_weapon
0.39473684210526316,,,0.39473684210526316,0.39473684210526316,,,,0.39473684210526316,,,True,no_weapon
0.38461538461538464,,,0.38461538461538464,0.38461538461538464,,,,0.38461538461538464,,,True,no_weapon
0.4583333333333333,,,0.4583333333333333,0.4583333333333333,,,,0.4583333333333333,,,True,no_weapon
0.4065040650406504,,,0.4065040650406504,0.4065040650406504,,,,0.4065040650406504,,,True,no_weapon
0.7875,,,0.7875,0.7875,,,,0.7875,,,True,no_weapon
0.9207920792079208,,,0.9207920792079208,0.9207920792079208,,,,0.9207920792079208,,,True,no_weapon
0.40625,,,0.40625,0.40625,,,,0.40625,,,True,no_weapon
0.31690140845070425,,,0.31690140845070425,0.31690140845070425,,,,0.31690140845070425,,,True,no_weapon
0.3475177304964539,,,0.3475177304964539,0.3475177304964539,,,,0.3475177304964539,,,True,no_weapon
0.35,,,0.35,0.35,,,,0.35,,,True,no_weapon
0.21739130434782608,,,0.21739130434782608,0.21739130434782608,,,,0.21739130434782608,,,True,no_weapon
0.23,,,0.23,0.23,,,,0.23,,,True,no_weapon
0.2804878048780488,,,0.2804878048780488,0.2804878048780488,,,,0.2804878048780488,,,True,no_weapon
0.36363636363636365,,,0.36363636363636365,0.36363636363636365,,,,0.36363636363636365,,,True,no_weapon
0.22321428571428573,,,0.22321428571428573,0.22321428571428573,,,,0.22321428571428573,,,True,no_weapon
0.30337078651685395,,,0.30337078651685395,0.30337078651685395,,,,0.30337078651685395,,,True,no_weapon
0.2125984251968504,,,0.2125984251968504,0.2125984251968504,,,,0.2125984251968504,,,True,no_weapon
0.24193548387096775,,,0.24193548387096775,0.24193548387096775,,,,0.24193548387096775,,,True,no_weapon
0.13513513513513514,,,0.13513513513513514,0.13513513513513514,,,,0.13513513513513514,,,True,no_weapon
0.7547169811320755,,,0.7547169811320755,0.7547169811320755,,,,0.7547169811320755,,,True,no_weapon
0.29591836734693877,,,0.29591836734693877,0.29591836734693877,,,,0.29591836734693877,,,True,no_weapon
0.18627450980392157,,,0.18627450980392157,0.18627450980392157,,,,0.18627450980392157,,,True,no_weapon
0.17647058823529413,,,0.17647058823529413,0.17647058823529413,,,,0.17647058823529413,,,True,no_weapon
0.15151515151515152,,,0.15151515151515152,0.15151515151515152,,,,0.15151515151515152,,,True,no_weapon
0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,,,True,no_weapon
0.2857142857142857,,,0.2857142857142857,0.2857142857142857,,,,0.2857142857142857,,,True,no_weapon
0.34234234234234234,,,0.34234234234234234,0.34234234234234234,,,,0.34234234234234234,,,True,no_weapon
0.3170731707317073,,,0.3170731707317073,0.3170731707317073,,,,0.3170731707317073,,,True,no_weapon
0.2727272727272727,,,0.2727272727272727,0.2727272727272727,,,,0.2727272727272727,,,True,no_weapon
0.5,,,0.5,0.5,,,,0.5,,,True,no_weapon
0.46987951807228917,,,0.46987951807228917,0.46987951807228917,,,,0.46987951807228917,,,True,no_weapon
0.28846153846153844,,,0.28846153846153844,0.28846153846153844,,,,0.28846153846153844,,,True,no_weapon
0.4473684210526316,,,0.4473684210526316,0.4473684210526316,,,,0.4473684210526316,,,True,no_weapon
0.15,,,0.15,0.15,,,,0.15,,,True,no_weapon
0.84,,,0.84,0.84,,,,0.84,,,True,no_weapon
0.4883720930232558,,,0.4883720930232558,0.4883720930232558,,,,0.4883720930232558,,,True,no_weapon
0.6209677419354839,,,0.6209677419354839,0.6209677419354839,,,,0.6209677419354839,,,True,no_weapon
0.17777777777777778,,,0.17777777777777778,0.17777777777777778,,,,0.17777777777777778,,,True,no_weapon
0.14705882352941177,,,0.14705882352941177,0.14705882352941177,,,,0.14705882352941177,,,True,no_weapon
0.6833333333333333,,,0.6833333333333333,0.6833333333333333,,,,0.6833333333333333,,,True,no_weapon
0.4956521739130435,,,0.4956521739130435,0.4956521739130435,,,,0.4956521739130435,,,True,no_weapon
0.6166666666666667,,,0.6166666666666667,0.6166666666666667,,,,0.6166666666666667,,,True,no_weapon
0.35,,,0.35,0.35,,,,0.35,,,True,no_weapon
0.423728813559322,,,0.423728813559322,0.423728813559322,,,,0.423728813559322,,,True,no_weapon
0.19387755102040816,,,0.19387755102040816,0.19387755102040816,,,,0.19387755102040816,,,True,no_weapon
0.275,,,0.275,0.275,,,,0.275,,,True,no_weapon
0.13846153846153847,,,0.13846153846153847,0.13846153846153847,,,,0.13846153846153847,,,True,no_weapon
0.21568627450980393,,,0.21568627450980393,0.21568627450980393,,,,0.21568627450980393,,,True,no_weapon
0.15,,,0.15,0.15,,,,0.15,,,True,no_weapon
0.9883720930232558,,,0.9883720930232558,0.9883720930232558,,,,0.9883720930232558,,,True,no_weapon
0.9137931034482759,,,0.9137931034482759,0.9137931034482759,,,,0.9137931034482759,,,True,no_weapon
1.0,0.13422913929324473,0.03781038040249529,1.0,1.0,0.19164359403785994,0.16288451894541475,0.028759075092445185,1.0,0.08860774780451325,0.03683927251155588,True,no_weapon
0.8275862068965517,,,0.8275862068965517,0.8275862068965517,,,,0.8275862068965517,,,True,no_weapon
0.660377358490566,,,0.660377358490566,0.660377358490566,,,,0.660377358490566,,,True,no_weapon
0.8636363636363636,,,0.8636363636363636,0.8636363636363636,,,,0.8636363636363636,,,True,no_weapon
0.9548387096774194,,,0.9548387096774194,0.9548387096774194,,,,0.9548387096774194,,,True,no_weapon
0.9838709677419355,,,0.9838709677419355,0.9838709677419355,,,,0.9838709677419355,,,True,no_weapon
0.10218978102189781,,,0.10218978102189781,0.10218978102189781,,,,0.10218978102189781,,,True,no_weapon
0.14393939393939395,,,0.14393939393939395,0.14393939393939395,,,,0.14393939393939395,,,True,no_weapon
0.6865671641791045,,,0.6865671641791045,0.6865671641791045,,,,0.6865671641791045,,,True,no_weapon
1.0,0.16480734554128518,0.012807295143816434,1.0,1.0,0.174883784343213,0.16003810196563673,0.014845682377576275,1.0,0.08833845962006832,0.05923359022833535,True,no_weapon
0.99375,,,0.99375,0.99375,,,,0.99375,,,True,no_weapon
0.7384615384615385,,,0.7384615384615385,0.7384615384615385,,,,0.7384615384615385,,,True,no_weapon
0.7384615384615385,,,0.7384615384615385,0.7384615384615385,,,,0.7384615384615385,,,True,no_weapon
0.9727272727272728,,,0.9727272727272728,0.9727272727272728,,,,0.9727272727272728,,,True,no_weapon
0.8,,,0.8,0.8,,,,0.8,,,True,no_weapon
0.34579439252336447,,,0.34579439252336447,0.34579439252336447,,,,0.34579439252336447,,,True,no_weapon
0.2283464566929134,,,0.2283464566929134,0.2283464566929134,,,,0.2283464566929134,,,True,no_weapon
0.7384615384615385,,,0.7384615384615385,0.7384615384615385,,,,0.7384615384615385,,,True,no_weapon
0.8421052631578947,,,0.8421052631578947,0.8421052631578947,,,,0.8421052631578947,,,True,no_weapon
0.8450704225352113,,,0.8450704225352113,0.8450704225352113,,,,0.8450704225352113,,,True,no_weapon
0.8082191780821918,,,0.8082191780821918,0.8082191780821918,,,,0.8082191780821918,,,True,no_weapon
0.8275862068965517,,,0.8275862068965517,0.8275862068965517,,,,0.8275862068965517,,,True,no_weapon
0.9230769230769231,,,0.9230769230769231,0.9230769230769231,,,,0.9230769230769231,,,True,no_weapon
0.9615384615384616,,,0.9615384615384616,0.9615384615384616,,,,0.9615384615384616,,,True,no_weapon
0.8846153846153846,,,0.8846153846153846,0.8846153846153846,,,,0.8846153846153846,,,True,no_weapon
1.0,0.18540525351993264,0.042641278923427166,1.0,1.0,0.2006266656980103,0.13313831677046317,0.06748834892754713,1.0,0.09232011072131185,0.042216456932691056,True,no_weapon
0.7545454545454545,,,0.7545454545454545,0.7545454545454545,,,,0.7545454545454545,,,True,no_weapon
0.990909090909091,,,0.990909090909091,0.990909090909091,,,,0.990909090909091,,,True,no_weapon
0.990909090909091,,,0.990909090909091,0.990909090909091,,,,0.990909090909091,,,True,no_weapon
1.0,0.20674698035951639,0.0330902364314432,1.0,1.0,0.13567797913504853,0.11838808254286923,0.017289896592179305,1.0,0.13677386461216548,0.02805142339045511,True,no_weapon
1.0,0.14485604407385033,0.05081584108770326,1.0,1.0,0.20585250220191345,0.22778955189014458,0.021937049688231125,1.0,0.08729850096919323,0.054678060670042855,True,no_weapon
0.84,,,0.84,0.84,,,,0.84,,,True,no_weapon
0.9814814814814815,,,0.9814814814814815,0.9814814814814815,,,,0.9814814814814815,,,True,no_weapon
0.8095238095238095,,,0.8095238095238095,0.8095238095238095,,,,0.8095238095238095,,,True,no_weapon
1.0,0.16737879952095058,0.00453998776711167,1.0,1.0,0.22298915589768567,0.18847904242839464,0.03451011346929103,1.0,0.14230584362773083,0.004240304311857314,True,no_weapon
1.0,0.14640724948504272,0.011931541536206047,1.0,1.0,0.17841541814927736,0.21006499879983545,0.03164958065055809,1.0,0.12046979472460807,0.02799331090630764,True,no_weapon
1.0,0.16866647701989965,0.006922252178336222,1.0,1.0,0.1535874660830481,0.20982944064032238,0.05624197455727428,1.0,0.07579400039887338,0.030294091828689394,True,no_weapon
0.6439393939393939,,,0.6439393939393939,0.6439393939393939,,,,0.6439393939393939,,,True,no_weapon
0.5826771653543307,,,0.5826771653543307,0.5826771653543307,,,,0.5826771653543307,,,True,no_weapon
0.5833333333333334,,,0.5833333333333334,0.5833333333333334,,,,0.5833333333333334,,,True,no_weapon
0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,True,no_weapon
0.2966101694915254,,,0.2966101694915254,0.2966101694915254,,,,0.2966101694915254,,,True,no_weapon
0.42857142857142855,,,0.42857142857142855,0.42857142857142855,,,,0.42857142857142855,,,True,no_weapon
0.2641509433962264,,,0.2641509433962264,0.2641509433962264,,,,0.2641509433962264,,,True,no_weapon
0.37815126050420167,,,0.37815126050420167,0.37815126050420167,,,,0.37815126050420167,,,True,no_weapon
0.5135135135135135,,,0.5135135135135135,0.5135135135135135,,,,0.5135135135135135,,,True,no_weapon
0.5675675675675675,,,0.5675675675675675,0.5675675675675675,,,,0.5675675675675675,,,True,no_weapon
0.5315315315315315,,,0.5315315315315315,0.5315315315315315,,,,0.5315315315315315,,,True,no_weapon
0.5208333333333334,,,0.5208333333333334,0.5208333333333334,,,,0.5208333333333334,,,True,no_weapon
0.3162393162393162,,,0.3162393162393162,0.3162393162393162,,,,0.3162393162393162,,,True,no_weapon
0.42735042735042733,,,0.42735042735042733,0.42735042735042733,,,,0.42735042735042733,,,True,no_weapon
0.3162393162393162,,,0.3162393162393162,0.3162393162393162,,,,0.3162393162393162,,,True,no_weapon
0.5299145299145299,,,0.5299145299145299,0.5299145299145299,,,,0.5299145299145299,,,True,no_weapon
0.37272727272727274,,,0.37272727272727274,0.37272727272727274,,,,0.37272727272727274,,,True,no_weapon
0.3645833333333333,,,0.3645833333333333,0.3645833333333333,,,,0.3645833333333333,,,True,no_weapon
0.35454545454545455,,,0.35454545454545455,0.35454545454545455,,,,0.35454545454545455,,,True,no_weapon
0.711340206185567,,,0.711340206185567,0.711340206185567,,,,0.711340206185567,,,True,no_weapon
0.35,,,0.35,0.35,,,,0.35,,,True,no_weapon
0.2916666666666667,,,0.2916666666666667,0.2916666666666667,,,,0.2916666666666667,,,True,no_weapon
0.19463087248322147,,,0.19463087248322147,0.19463087248322147,,,,0.19463087248322147,,,True,no_weapon
0.25,,,0.25,0.25,,,,0.25,,,True,no_weapon
0.2288135593220339,,,0.2288135593220339,0.2288135593220339,,,,0.2288135593220339,,,True,no_weapon
0.2542372881355932,,,0.2542372881355932,0.2542372881355932,,,,0.2542372881355932,,,True,no_weapon
0.2882882882882883,,,0.2882882882882883,0.2882882882882883,,,,0.2882882882882883,,,True,no_weapon
0.3431372549019608,,,0.3431372549019608,0.3431372549019608,,,,0.3431372549019608,,,True,no_weapon
0.37254901960784315,,,0.37254901960784315,0.37254901960784315,,,,0.37254901960784315,,,True,no_weapon
0.34444444444444444,,,0.34444444444444444,0.34444444444444444,,,,0.34444444444444444,,,True,no_weapon
0.32558139534883723,,,0.32558139534883723,0.32558139534883723,,,,0.32558139534883723,,,True,no_weapon
0.1276595744680851,,,0.1276595744680851,0.1276595744680851,,,,0.1276595744680851,,,True,no_weapon
0.14184397163120568,,,0.14184397163120568,0.14184397163120568,,,,0.14184397163120568,,,True,no_weapon
0.9583333333333334,,,0.9583333333333334,0.9583333333333334,,,,0.9583333333333334,,,True,no_weapon
0.8666666666666667,,,0.8666666666666667,0.8666666666666667,,,,0.8666666666666667,,,True,no_weapon
0.46153846153846156,,,0.46153846153846156,0.46153846153846156,,,,0.46153846153846156,,,True,no_weapon
0.7872340425531915,,,0.7872340425531915,0.7872340425531915,,,,0.7872340425531915,,,True,no_weapon
1.0,0.11785602825071216,0.0459127792176125,1.0,1.0,0.08821902663130547,0.13760392394626472,0.04938489731495925,1.0,0.06341106661238799,0.028666031958796377,True,no_weapon
0.32727272727272727,,,0.32727272727272727,0.32727272727272727,,,,0.32727272727272727,,,True,no_weapon
0.9818181818181818,,,0.9818181818181818,0.9818181818181818,,,,0.9818181818181818,,,True,no_weapon
1.0,0.0932446791712166,0.027868412801902935,1.0,1.0,0.12518643678771474,0.1838387732775665,0.05865233648985177,1.0,0.06259519918433817,0.03457497577278573,True,no_weapon
0.9215686274509803,,,0.9215686274509803,0.9215686274509803,,,,0.9215686274509803,,,True,no_weapon
0.8717948717948718,,,0.8717948717948718,0.8717948717948718,,,,0.8717948717948718,,,True,no_weapon
0.9782608695652174,,,0.9782608695652174,0.9782608695652174,,,,0.9782608695652174,,,True,no_weapon
1.0,0.1023396619613461,0.030273369638188177,1.0,1.0,0.1830403226451956,0.2057633186283368,0.022722995983141203,1.0,0.034626778076007524,0.017979665330127095,True,no_weapon
0.9574468085106383,,,0.9574468085106383,0.9574468085106383,,,,0.9574468085106383,,,True,no_weapon
0.65,,,0.65,0.65,,,,0.65,,,True,no_weapon
0.8787878787878788,,,0.8787878787878788,0.8787878787878788,,,,0.8787878787878788,,,True,no_weapon
0.8387096774193549,,,0.8387096774193549,0.8387096774193549,,,,0.8387096774193549,,,True,no_weapon
0.8181818181818182,,,0.8181818181818182,0.8181818181818182,,,,0.8181818181818182,,,True,no_weapon
0.7575757575757576,,,0.7575757575757576,0.7575757575757576,,,,0.7575757575757576,,,True,no_weapon
0.6206896551724138,,,0.6206896551724138,0.6206896551724138,,,,0.6206896551724138,,,True,no_weapon
0.5925925925925926,,,0.5925925925925926,0.5925925925925926,,,,0.5925925925925926,,,True,no_weapon
0.4230769230769231,,,0.4230769230769231,0.4230769230769231,,,,0.4230769230769231,,,True,no_weapon
0.4090909090909091,,,0.4090909090909091,0.4090909090909091,,,,0.4090909090909091,,,True,no_weapon
0.8148148148148148,,,0.8148148148148148,0.8148148148148148,,,,0.8148148148148148,,,True,no_weapon
0.7916666666666666,,,0.7916666666666666,0.7916666666666666,,,,0.7916666666666666,,,True,no_weapon
0.5714285714285714,,,0.5714285714285714,0.5714285714285714,,,,0.5714285714285714,,,True,no_weapon
0.8,,,0.8,0.8,,,,0.8,,,True,no_weapon
0.8064516129032258,,,0.8064516129032258,0.8064516129032258,,,,0.8064516129032258,,,True,no_weapon
0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,True,no_weapon
0.90625,,,0.90625,0.90625,,,,0.90625,,,True,no_weapon
0.8,,,0.8,0.8,,,,0.8,,,True,no_weapon
0.7083333333333334,,,0.7083333333333334,0.7083333333333334,,,,0.7083333333333334,,,True,no_weapon
0.9,,,0.9,0.9,,,,0.9,,,True,no_weapon
0.9090909090909091,,,0.9090909090909091,0.9090909090909091,,,,0.9090909090909091,,,True,no_weapon
0.5555555555555556,,,0.5555555555555556,0.5555555555555556,,,,0.5555555555555556,,,True,no_weapon
0.7,,,0.7,0.7,,,,0.7,,,True,no_weapon
0.7931034482758621,,,0.7931034482758621,0.7931034482758621,,,,0.7931034482758621,,,True,no_weapon
0.72,,,0.72,0.72,,,,0.72,,,True,no_weapon
0.8125,,,0.8125,0.8125,,,,0.8125,,,True,no_weapon
0.8518518518518519,,,0.8518518518518519,0.8518518518518519,,,,0.8518518518518519,,,True,no_weapon
0.5517241379310345,,,0.5517241379310345,0.5517241379310345,,,,0.5517241379310345,,,True,no_weapon
0.9,,,0.9,0.9,,,,0.9,,,True,no_weapon
0.875,,,0.875,0.875,,,,0.875,,,True,no_weapon
0.6538461538461539,,,0.6538461538461539,0.6538461538461539,,,,0.6538461538461539,,,True,no_weapon
0.68,,,0.68,0.68,,,,0.68,,,True,no_weapon
0.5862068965517241,,,0.5862068965517241,0.5862068965517241,,,,0.5862068965517241,,,True,no_weapon
0.4166666666666667,,,0.4166666666666667,0.4166666666666667,,,,0.4166666666666667,,,True,no_weapon
0.75,,,0.75,0.75,,,,0.75,,,True,no_weapon
0.5925925925925926,,,0.5925925925925926,0.5925925925925926,,,,0.5925925925925926,,,True,no_weapon
0.9629629629629629,,,0.9629629629629629,0.9629629629629629,,,,0.9629629629629629,,,True,no_weapon
0.9545454545454546,,,0.9545454545454546,0.9545454545454546,,,,0.9545454545454546,,,True,no_weapon
0.9090909090909091,,,0.9090909090909091,0.9090909090909091,,,,0.9090909090909091,,,True,no_weapon
0.8076923076923077,,,0.8076923076923077,0.8076923076923077,,,,0.8076923076923077,,,True,no_weapon
0.5454545454545454,,,0.5454545454545454,0.5454545454545454,,,,0.5454545454545454,,,True,no_weapon
0.46875,,,0.46875,0.46875,,,,0.46875,,,True,no_weapon
0.8518518518518519,,,0.8518518518518519,0.8518518518518519,,,,0.8518518518518519,,,True,no_weapon
0.4583333333333333,,,0.4583333333333333,0.4583333333333333,,,,0.4583333333333333,,,True,no_weapon
0.5909090909090909,,,0.5909090909090909,0.5909090909090909,,,,0.5909090909090909,,,True,no_weapon
0.4642857142857143,,,0.4642857142857143,0.4642857142857143,,,,0.4642857142857143,,,True,no_weapon
0.8484848484848485,,,0.8484848484848485,0.8484848484848485,,,,0.8484848484848485,,,True,no_weapon
0.4782608695652174,,,0.4782608695652174,0.4782608695652174,,,,0.4782608695652174,,,True,no_weapon
0.6333333333333333,,,0.6333333333333333,0.6333333333333333,,,,0.6333333333333333,,,True,no_weapon
0.7586206896551724,,,0.7586206896551724,0.7586206896551724,,,,0.7586206896551724,,,True,no_weapon
0.9,,,0.9,0.9,,,,0.9,,,True,no_weapon
0.76,,,0.76,0.76,,,,0.76,,,True,no_weapon
0.875,,,0.875,0.875,,,,0.875,,,True,no_weapon
0.8333333333333334,,,0.8333333333333334,0.8333333333333334,,,,0.8333333333333334,,,True,no_weapon
0.72,,,0.72,0.72,,,,0.72,,,True,no_weapon
0.7666666666666667,,,0.7666666666666667,0.7666666666666667,,,,0.7666666666666667,,,True,no_weapon
0.95,,,0.95,0.95,,,,0.95,,,True,no_weapon
0.7777777777777778,,,0.7777777777777778,0.7777777777777778,,,,0.7777777777777778,,,True,no_weapon
0.9285714285714286,,,0.9285714285714286,0.9285714285714286,,,,0.9285714285714286,,,True,no_weapon
0.9333333333333333,,,0.9333333333333333,0.9333333333333333,,,,0.9333333333333333,,,True,no_weapon
0.5625,,,0.5625,0.5625,,,,0.5625,,,True,no_weapon
0.39285714285714285,,,0.39285714285714285,0.39285714285714285,,,,0.39285714285714285,,,True,no_weapon
0.7272727272727273,,,0.7272727272727273,0.7272727272727273,,,,0.7272727272727273,,,True,no_weapon
0.96,,,0.96,0.96,,,,0.96,,,True,no_weapon
1.0,0.05601464916203267,0.03326451291496911,1.0,1.0,0.14295858291008895,0.1819271354869939,0.03896855257690496,1.0,0.07902863452280985,0.025610015609771684,True,no_weapon
0.9727272727272728,,,0.9727272727272728,0.9727272727272728,,,,0.9727272727272728,,,True,no_weapon
0.9818181818181818,,,0.9818181818181818,0.9818181818181818,,,,0.9818181818181818,,,True,no_weapon
0.9636363636363636,,,0.9636363636363636,0.9636363636363636,,,,0.9636363636363636,,,True,no_weapon
0.9333333333333333,,,0.9333333333333333,0.9333333333333333,,,,0.9333333333333333,,,True,no_weapon
0.8495575221238938,,,0.8495575221238938,0.8495575221238938,,,,0.8495575221238938,,,True,no_weapon
0.10112359550561797,,,0.10112359550561797,0.10112359550561797,,,,0.10112359550561797,,,True,no_weapon
0.9230769230769231,,,0.9230769230769231,0.9230769230769231,,,,0.9230769230769231,,,True,no_weapon
0.9901477832512315,,,0.9901477832512315,0.9901477832512315,,,,0.9901477832512315,,,True,weapon
0.9859154929577465,,,0.9859154929577465,0.9859154929577465,,,,0.9859154929577465,,,True,weapon
0.14035087719298245,,,0.14035087719298245,0.14035087719298245,,,,0.14035087719298245,,,True,weapon
1.0,0.18639572518256664,0.03709964078578814,1.0,1.0,0.2856851862492741,0.23650755811591817,0.04917762813335591,1.0,0.11553777130324513,0.04253476271757838,True,weapon
1.0,4.172679006262075,1.9276442004639764,1.0,1.0,4.250348645358937,4.2928503343872855,0.04250168902834872,1.0,4.149989161235733,2.4207028192745477,True,weapon
1.0,0.16158492275677266,0.008603536927295825,1.0,1.0,0.2530459862772169,0.18727403975070764,0.06577194652650928,1.0,0.184801273200315,0.08659197753807965,True,weapon
1.0,4.142248514955688,2.321385011746386,1.0,1.0,4.066679113099383,4.3989655665465675,0.33228645344718455,1.0,4.131307077286782,2.0936773991347546,True,weapon
1.0,0.17062112478217936,0.005760056183142056,1.0,1.0,0.2495056534035024,0.2031930510609611,0.04631260234254128,1.0,0.1283055604319096,0.04990558429633994,True,weapon
1.0,4.168253778959599,2.042414636241861,1.0,1.0,4.543123696308243,4.481823135372288,0.06130056093595471,1.0,4.355344569587093,2.4457300906858825,True,weapon
1.0,0.13574082192692719,0.013135789557601982,1.0,1.0,0.25242744465280154,0.18916662932049835,0.06326081533230318,1.0,0.19670212841913673,0.09956643316603944,True,weapon
1.0,4.195947184699954,2.3242572147216554,1.0,1.0,4.0381851235458175,4.691368243316323,0.6531831197705058,1.0,4.391404771887719,2.383473838477707,True,weapon
1.0,0.1682539024238268,0.005082895738814279,1.0,1.0,0.256739453189029,0.19909660945459423,0.05764284373443479,1.0,0.14560781904945147,0.054704634354192774,True,weapon
1.0,4.540921413058126,2.4652026898249644,1.0,1.0,4.054490847439711,4.454859673593475,0.40036882615376435,1.0,4.3766482911073075,2.2802419839997996,True,weapon
1.0,0.07945783686729442,0.01194676430123292,1.0,1.0,0.2551435301525477,0.19294217511513925,0.06220135503740845,1.0,0.2312204348352103,0.11463666709225984,True,weapon
1.0,4.4533365327886845,2.4660216496599308,1.0,1.0,4.268342949498902,3.877479542066142,0.3908634074327604,1.0,4.42026711510441,2.3238108109249365,True,weapon
0.972972972972973,,,0.972972972972973,0.972972972972973,,,,0.972972972972973,,,True,weapon
0.9594594594594594,,,0.9594594594594594,0.9594594594594594,,,,0.9594594594594594,,,True,weapon
1.0,0.10492550135658373,0.012362036299493081,1.0,1.0,0.2576495685232012,0.19492869937195695,0.06272086915124425,1.0,0.2591879443312234,0.11341060287582926,True,weapon
1.0,4.394492962706257,2.2828117547119313,1.0,1.0,4.224743212582001,4.192390819281952,0.03235239330004891,1.0,4.252980226263262,2.0797573033040253,True,weapon
0.9931506849315068,,,0.9931506849315068,0.9931506849315068,,,,0.9931506849315068,,,True,weapon
